ref_animal_ID,ref_treatment,ref_implantation,ref_behaviour_test,ref_age,ref_sex,ref_hindpaw,ref_day_number,ref_experiment_length,ref_trial_number,ref_response,rep_average
CCIC03,control,yes,von Frey,14,M,contra,day28,chronic,1,24.4,31.16666667
CCIC03,control,yes,von Frey,14,M,contra,day28,chronic,2,48.8,
CCIC03,control,yes,von Frey,14,M,contra,day28,chronic,3,20.3,
CCIC03,control,yes,von Frey,14,M,ipisi,pre,chronic,1,27.8,27.16666667
CCIC03,control,yes,von Frey,14,M,ipisi,pre,chronic,2,21.1,
CCIC03,control,yes,von Frey,14,M,ipisi,pre,chronic,3,32.6,
CCIC03,control,yes,von Frey,14,M,ipisi,day3,chronic,1,27.9,36.63333333
CCIC03,control,yes,von Frey,14,M,ipisi,day3,chronic,2,42.9,
CCIC03,control,yes,von Frey,14,M,ipisi,day3,chronic,3,39.1,
CCIC03,control,yes,von Frey,14,M,ipisi,day7,chronic,1,30.4,33.96666667
CCIC03,control,yes,von Frey,14,M,ipisi,day7,chronic,2,25.5,
CCIC03,control,yes,von Frey,14,M,ipisi,day7,chronic,3,46,
CCIC03,control,yes,von Frey,14,M,ipisi,day14,chronic,1,30.1,28.5
CCIC03,control,yes,von Frey,14,M,ipisi,day14,chronic,2,24.6,
CCIC03,control,yes,von Frey,14,M,ipisi,day14,chronic,3,30.8,
CCIC03,control,yes,von Frey,14,M,ipisi,day21,chronic,1,27.6,37.3
CCIC03,control,yes,von Frey,14,M,ipisi,day21,chronic,2,41.7,
CCIC03,control,yes,von Frey,14,M,ipisi,day21,chronic,3,42.6,
CCIC03,control,yes,von Frey,14,M,ipisi,day28,chronic,1,64.3,42.66666667
CCIC03,control,yes,von Frey,14,M,ipisi,day28,chronic,2,30.9,
CCIC03,control,yes,von Frey,14,M,ipisi,day28,chronic,3,32.8,
CCIC03,control,yes,Hargreaves,14,M,contra,pre,chronic,1,12.7,8.733333333
CCIC03,control,yes,Hargreaves,14,M,contra,pre,chronic,2,5.8,
CCIC03,control,yes,Hargreaves,14,M,contra,pre,chronic,3,7.7,
CCIC03,control,yes,Hargreaves,14,M,contra,day3,chronic,1,10.9,8.2
CCIC03,control,yes,Hargreaves,14,M,contra,day3,chronic,2,6.8,
CCIC03,control,yes,Hargreaves,14,M,contra,day3,chronic,3,6.9,
CCIC03,control,yes,Hargreaves,14,M,contra,day7,chronic,1,7.2,8.733333333
CCIC03,control,yes,Hargreaves,14,M,contra,day7,chronic,2,9.9,
CCIC03,control,yes,Hargreaves,14,M,contra,day7,chronic,3,9.1,
CCIC03,control,yes,Hargreaves,14,M,contra,day14,chronic,1,9.8,8.033333333
CCIC03,control,yes,Hargreaves,14,M,contra,day14,chronic,2,6.8,
CCIC03,control,yes,Hargreaves,14,M,contra,day14,chronic,3,7.5,
CCIC03,control,yes,Hargreaves,14,M,contra,day21,chronic,1,11.9,8.9
CCIC03,control,yes,Hargreaves,14,M,contra,day21,chronic,2,7.7,
CCIC03,control,yes,Hargreaves,14,M,contra,day21,chronic,3,7.1,
CCIC03,control,yes,Hargreaves,14,M,contra,day28,chronic,1,10.6,8.266666667
CCIC03,control,yes,Hargreaves,14,M,contra,day28,chronic,2,6.9,
CCIC03,control,yes,Hargreaves,14,M,contra,day28,chronic,3,7.3,
CCIC03,control,yes,Hargreaves,14,M,ipisi,pre,chronic,1,10.6,7.933333333
CCIC03,control,yes,Hargreaves,14,M,ipisi,pre,chronic,2,6.1,
CCIC03,control,yes,Hargreaves,14,M,ipisi,pre,chronic,3,7.1,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day3,chronic,1,8.9,8.266666667
CCIC03,control,yes,Hargreaves,14,M,ipisi,day3,chronic,2,8.1,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day3,chronic,3,7.8,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day7,chronic,1,5.6,5.6
CCIC03,control,yes,Hargreaves,14,M,ipisi,day7,chronic,2,5.1,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day7,chronic,3,6.1,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day14,chronic,1,5.5,7.3
CCIC03,control,yes,Hargreaves,14,M,ipisi,day14,chronic,2,7.2,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day14,chronic,3,9.2,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day21,chronic,1,9.3,8.09
CCIC03,control,yes,Hargreaves,14,M,ipisi,day21,chronic,2,7.1,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day21,chronic,3,7.87,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day28,chronic,1,8.9,7.533333333
CCIC03,control,yes,Hargreaves,14,M,ipisi,day28,chronic,2,6.4,
CCIC03,control,yes,Hargreaves,14,M,ipisi,day28,chronic,3,7.3,
CCIC04,control,yes,von Frey,15,F,contra,pre,chronic,1,25.1,38.06666667
CCIC04,control,yes,von Frey,15,F,contra,pre,chronic,2,44.7,
CCIC04,control,yes,von Frey,15,F,contra,pre,chronic,3,44.4,
CCIC04,control,yes,von Frey,15,F,contra,day3,chronic,1,15.5,32.46666667
CCIC04,control,yes,von Frey,15,F,contra,day3,chronic,2,26.1,
CCIC04,control,yes,von Frey,15,F,contra,day3,chronic,3,55.8,
CCIC04,control,yes,von Frey,15,F,contra,day7,chronic,1,16,23.1
CCIC04,control,yes,von Frey,15,F,contra,day7,chronic,2,19.6,
CCIC04,control,yes,von Frey,15,F,contra,day7,chronic,3,33.7,
CCIC04,control,yes,von Frey,15,F,contra,day14,chronic,1,23.5,29.93333333
CCIC04,control,yes,von Frey,15,F,contra,day14,chronic,2,48.4,
CCIC04,control,yes,von Frey,15,F,contra,day14,chronic,3,17.9,
CCIC04,control,yes,von Frey,15,F,contra,day21,chronic,1,18.1,24.66666667
CCIC04,control,yes,von Frey,15,F,contra,day21,chronic,2,40.7,
CCIC04,control,yes,von Frey,15,F,contra,day21,chronic,3,15.2,
CCIC04,control,yes,von Frey,15,F,contra,day28,chronic,1,36.5,29.3
CCIC04,control,yes,von Frey,15,F,contra,day28,chronic,2,28.1,
CCIC04,control,yes,von Frey,15,F,contra,day28,chronic,3,23.3,
CCIC04,control,yes,von Frey,15,F,ipisi,pre,chronic,1,30.6,36.63333333
CCIC04,control,yes,von Frey,15,F,ipisi,pre,chronic,2,50.2,
CCIC04,control,yes,von Frey,15,F,ipisi,pre,chronic,3,29.1,
CCIC04,control,yes,von Frey,15,F,ipisi,day3,chronic,1,67.2,36.13333333
CCIC04,control,yes,von Frey,15,F,ipisi,day3,chronic,2,28.8,
CCIC04,control,yes,von Frey,15,F,ipisi,day3,chronic,3,12.4,
CCIC04,control,yes,von Frey,15,F,ipisi,day7,chronic,1,30.1,38.76666667
CCIC04,control,yes,von Frey,15,F,ipisi,day7,chronic,2,66.1,
CCIC04,control,yes,von Frey,15,F,ipisi,day7,chronic,3,20.1,
CCIC04,control,yes,von Frey,15,F,ipisi,day14,chronic,1,34.1,29.3
CCIC04,control,yes,von Frey,15,F,ipisi,day14,chronic,2,24.3,
CCIC04,control,yes,von Frey,15,F,ipisi,day14,chronic,3,29.5,
CCIC04,control,yes,von Frey,15,F,ipisi,day21,chronic,1,22.7,24.9
CCIC04,control,yes,von Frey,15,F,ipisi,day21,chronic,2,34.8,
CCIC04,control,yes,von Frey,15,F,ipisi,day21,chronic,3,17.2,
CCIC04,control,yes,von Frey,15,F,ipisi,day28,chronic,1,52.3,31.5
CCIC04,control,yes,von Frey,15,F,ipisi,day28,chronic,2,25.9,
CCIC04,control,yes,von Frey,15,F,ipisi,day28,chronic,3,16.3,
CCIC04,control,yes,Hargreaves,15,F,contra,pre,chronic,1,16.3,13.96666667
CCIC04,control,yes,Hargreaves,15,F,contra,pre,chronic,2,15.1,
CCIC04,control,yes,Hargreaves,15,F,contra,pre,chronic,3,10.5,
CCIC04,control,yes,Hargreaves,15,F,contra,day3,chronic,1,8.4,14.23333333
CCIC04,control,yes,Hargreaves,15,F,contra,day3,chronic,2,17.5,
CCIC04,control,yes,Hargreaves,15,F,contra,day3,chronic,3,16.8,
CCIC04,control,yes,Hargreaves,15,F,contra,day7,chronic,1,18.7,13.83333333
CCIC04,control,yes,Hargreaves,15,F,contra,day7,chronic,2,9.6,
CCIC04,control,yes,Hargreaves,15,F,contra,day7,chronic,3,13.2,
CCIC04,control,yes,Hargreaves,15,F,contra,day14,chronic,1,14.3,13.43333333
CCIC04,control,yes,Hargreaves,15,F,contra,day14,chronic,2,16.3,
CCIC04,control,yes,Hargreaves,15,F,contra,day14,chronic,3,9.7,
CCIC04,control,yes,Hargreaves,15,F,contra,day21,chronic,1,7.2,10.73333333
CCIC04,control,yes,Hargreaves,15,F,contra,day21,chronic,2,12,
CCIC04,control,yes,Hargreaves,15,F,contra,day21,chronic,3,13,
CCIC04,control,yes,Hargreaves,15,F,contra,day28,chronic,1,11.4,11.26666667
CCIC04,control,yes,Hargreaves,15,F,contra,day28,chronic,2,9.3,
CCIC04,control,yes,Hargreaves,15,F,contra,day28,chronic,3,13.1,
CCIC04,control,yes,Hargreaves,15,F,ipisi,pre,chronic,1,14,13.96666667
CCIC04,control,yes,Hargreaves,15,F,ipisi,pre,chronic,2,15.7,
CCIC04,control,yes,Hargreaves,15,F,ipisi,pre,chronic,3,12.2,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day3,chronic,1,11.4,11.83333333
CCIC04,control,yes,Hargreaves,15,F,ipisi,day3,chronic,2,11.5,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day3,chronic,3,12.6,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day7,chronic,1,15.6,11.8
CCIC04,control,yes,Hargreaves,15,F,ipisi,day7,chronic,2,6.9,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day7,chronic,3,12.9,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day14,chronic,1,10,10.83333333
CCIC04,control,yes,Hargreaves,15,F,ipisi,day14,chronic,2,8.5,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day14,chronic,3,14,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day21,chronic,1,9.3,10.76666667
CCIC04,control,yes,Hargreaves,15,F,ipisi,day21,chronic,2,12.1,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day21,chronic,3,10.9,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day28,chronic,1,10,11.33333333
CCIC04,control,yes,Hargreaves,15,F,ipisi,day28,chronic,2,9.2,
CCIC04,control,yes,Hargreaves,15,F,ipisi,day28,chronic,3,14.8,
CCIC05,control,yes,von Frey,15,F,contra,pre,chronic,1,44.5,45.46666667
CCIC05,control,yes,von Frey,15,F,contra,pre,chronic,2,69.6,
CCIC05,control,yes,von Frey,15,F,contra,pre,chronic,3,22.3,
CCIC05,control,yes,von Frey,15,F,contra,day3,chronic,1,32.9,29.26666667
CCIC05,control,yes,von Frey,15,F,contra,day3,chronic,2,36.7,
CCIC05,control,yes,von Frey,15,F,contra,day3,chronic,3,18.2,
CCIC05,control,yes,von Frey,15,F,contra,day7,chronic,1,27.4,27.16666667
CCIC05,control,yes,von Frey,15,F,contra,day7,chronic,2,12.7,
CCIC05,control,yes,von Frey,15,F,contra,day7,chronic,3,41.4,
CCIC05,control,yes,von Frey,15,F,contra,day14,chronic,1,33,26.03333333
CCIC05,control,yes,von Frey,15,F,contra,day14,chronic,2,24.9,
CCIC05,control,yes,von Frey,15,F,contra,day14,chronic,3,20.2,
CCIC05,control,yes,von Frey,15,F,contra,day21,chronic,1,49.9,30.3
CCIC05,control,yes,von Frey,15,F,contra,day21,chronic,2,15.4,
CCIC05,control,yes,von Frey,15,F,contra,day21,chronic,3,25.6,
CCIC05,control,yes,von Frey,15,F,contra,day28,chronic,1,56.3,35.56666667
CCIC05,control,yes,von Frey,15,F,contra,day28,chronic,2,30.3,
CCIC05,control,yes,von Frey,15,F,contra,day28,chronic,3,20.1,
CCIC05,control,yes,von Frey,15,F,ipisi,pre,chronic,1,35.2,34.53333333
CCIC05,control,yes,von Frey,15,F,ipisi,pre,chronic,2,42.7,
CCIC05,control,yes,von Frey,15,F,ipisi,pre,chronic,3,25.7,
CCIC05,control,yes,von Frey,15,F,ipisi,day3,chronic,1,25.7,24.96666667
CCIC05,control,yes,von Frey,15,F,ipisi,day3,chronic,2,37.4,
CCIC05,control,yes,von Frey,15,F,ipisi,day3,chronic,3,11.8,
CCIC05,control,yes,von Frey,15,F,ipisi,day7,chronic,1,36.3,35.36666667
CCIC05,control,yes,von Frey,15,F,ipisi,day7,chronic,2,28.7,
CCIC05,control,yes,von Frey,15,F,ipisi,day7,chronic,3,41.1,
CCIC05,control,yes,von Frey,15,F,ipisi,day14,chronic,1,23.3,26.46666667
CCIC05,control,yes,von Frey,15,F,ipisi,day14,chronic,2,34.9,
CCIC05,control,yes,von Frey,15,F,ipisi,day14,chronic,3,21.2,
CCIC05,control,yes,von Frey,15,F,ipisi,day21,chronic,1,32.2,30.23333333
CCIC05,control,yes,von Frey,15,F,ipisi,day21,chronic,2,22.4,
CCIC05,control,yes,von Frey,15,F,ipisi,day21,chronic,3,36.1,
CCIC05,control,yes,von Frey,15,F,ipisi,day28,chronic,1,24.9,32.63333333
CCIC05,control,yes,von Frey,15,F,ipisi,day28,chronic,2,41.3,
CCIC05,control,yes,von Frey,15,F,ipisi,day28,chronic,3,31.7,
CCIC05,control,yes,Hargreaves,15,F,contra,pre,chronic,1,8.6,8.5
CCIC05,control,yes,Hargreaves,15,F,contra,pre,chronic,2,8.4,
CCIC05,control,yes,Hargreaves,15,F,contra,day3,chronic,1,10.9,11.53333333
CCIC05,control,yes,Hargreaves,15,F,contra,day3,chronic,2,13.2,
CCIC05,control,yes,Hargreaves,15,F,contra,day3,chronic,3,10.5,
CCIC05,control,yes,Hargreaves,15,F,contra,day7,chronic,1,10.5,10.93333333
CCIC05,control,yes,Hargreaves,15,F,contra,day7,chronic,2,9.7,
CCIC05,control,yes,Hargreaves,15,F,contra,day7,chronic,3,12.6,
CCIC05,control,yes,Hargreaves,15,F,contra,day14,chronic,1,13.7,11.2
CCIC05,control,yes,Hargreaves,15,F,contra,day14,chronic,2,8.3,
CCIC05,control,yes,Hargreaves,15,F,contra,day14,chronic,3,11.6,
CCIC05,control,yes,Hargreaves,15,F,contra,day21,chronic,1,11.2,11.4
CCIC05,control,yes,Hargreaves,15,F,contra,day21,chronic,2,14.2,
CCIC05,control,yes,Hargreaves,15,F,contra,day21,chronic,3,8.8,
CCIC05,control,yes,Hargreaves,15,F,contra,day28,chronic,1,14.1,11.2
CCIC05,control,yes,Hargreaves,15,F,contra,day28,chronic,2,9.2,
CCIC05,control,yes,Hargreaves,15,F,contra,day28,chronic,3,10.3,
CCIC05,control,yes,Hargreaves,15,F,ipisi,pre,chronic,1,11.1,9.266666667
CCIC05,control,yes,Hargreaves,15,F,ipisi,pre,chronic,2,8.1,
CCIC05,control,yes,Hargreaves,15,F,ipisi,pre,chronic,3,8.6,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day3,chronic,1,8.6,9.566666667
CCIC05,control,yes,Hargreaves,15,F,ipisi,day3,chronic,2,7.8,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day3,chronic,3,12.3,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day7,chronic,1,6.5,10.1
CCIC05,control,yes,Hargreaves,15,F,ipisi,day7,chronic,2,12.7,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day7,chronic,3,11.1,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day14,chronic,1,12.7,11.26666667
CCIC05,control,yes,Hargreaves,15,F,ipisi,day14,chronic,2,9.5,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day14,chronic,3,11.6,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day21,chronic,1,13.8,12.73333333
CCIC05,control,yes,Hargreaves,15,F,ipisi,day21,chronic,2,10.6,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day21,chronic,3,13.8,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day28,chronic,1,13.1,12.2
CCIC05,control,yes,Hargreaves,15,F,ipisi,day28,chronic,2,10.9,
CCIC05,control,yes,Hargreaves,15,F,ipisi,day28,chronic,3,12.6,
CCIC06,control,yes,von Frey,15,F,contra,pre,chronic,1,37,47.4
CCIC06,control,yes,von Frey,15,F,contra,pre,chronic,2,38.1,
CCIC06,control,yes,von Frey,15,F,contra,pre,chronic,3,67.1,
CCIC06,control,yes,von Frey,15,F,contra,day3,chronic,1,23.3,29.06666667
CCIC06,control,yes,von Frey,15,F,contra,day3,chronic,2,40.5,
CCIC06,control,yes,von Frey,15,F,contra,day3,chronic,3,23.4,
CCIC06,control,yes,von Frey,15,F,contra,day7,chronic,1,55.7,38.3
CCIC06,control,yes,von Frey,15,F,contra,day7,chronic,2,28.2,
CCIC06,control,yes,von Frey,15,F,contra,day7,chronic,3,31,
CCIC06,control,yes,von Frey,15,F,contra,day14,chronic,1,23,29.4
CCIC06,control,yes,von Frey,15,F,contra,day14,chronic,2,41.3,
CCIC06,control,yes,von Frey,15,F,contra,day14,chronic,3,23.9,
CCIC06,control,yes,von Frey,15,F,contra,day21,chronic,1,42.1,40.03333333
CCIC06,control,yes,von Frey,15,F,contra,day21,chronic,2,56.8,
CCIC06,control,yes,von Frey,15,F,contra,day21,chronic,3,21.2,
CCIC06,control,yes,von Frey,15,F,contra,day28,chronic,1,49.6,44.26666667
CCIC06,control,yes,von Frey,15,F,contra,day28,chronic,2,42.6,
CCIC06,control,yes,von Frey,15,F,contra,day28,chronic,3,40.6,
CCIC06,control,yes,von Frey,15,F,ipisi,pre,chronic,1,57.6,45.1
CCIC06,control,yes,von Frey,15,F,ipisi,pre,chronic,2,23.8,
CCIC06,control,yes,von Frey,15,F,ipisi,pre,chronic,3,53.9,
CCIC06,control,yes,von Frey,15,F,ipisi,day3,chronic,1,66.9,58.2
CCIC06,control,yes,von Frey,15,F,ipisi,day3,chronic,2,37.8,
CCIC06,control,yes,von Frey,15,F,ipisi,day3,chronic,3,69.9,
CCIC06,control,yes,von Frey,15,F,ipisi,day7,chronic,1,24.3,39.4
CCIC06,control,yes,von Frey,15,F,ipisi,day7,chronic,2,26.1,
CCIC06,control,yes,von Frey,15,F,ipisi,day7,chronic,3,67.8,
CCIC06,control,yes,von Frey,15,F,ipisi,day14,chronic,1,49.6,43.46666667
CCIC06,control,yes,von Frey,15,F,ipisi,day14,chronic,2,55.5,
CCIC06,control,yes,von Frey,15,F,ipisi,day14,chronic,3,25.3,
CCIC06,control,yes,von Frey,15,F,ipisi,day21,chronic,1,46.5,42.36666667
CCIC06,control,yes,von Frey,15,F,ipisi,day21,chronic,2,66.9,
CCIC06,control,yes,von Frey,15,F,ipisi,day21,chronic,3,13.7,
CCIC06,control,yes,von Frey,15,F,ipisi,day28,chronic,1,23.5,37.3
CCIC06,control,yes,von Frey,15,F,ipisi,day28,chronic,2,48.6,
CCIC06,control,yes,von Frey,15,F,ipisi,day28,chronic,3,39.8,
CCIC06,control,yes,Hargreaves,15,F,contra,pre,chronic,1,10.6,9.766666667
CCIC06,control,yes,Hargreaves,15,F,contra,pre,chronic,2,9.9,
CCIC06,control,yes,Hargreaves,15,F,contra,pre,chronic,3,8.8,
CCIC06,control,yes,Hargreaves,15,F,contra,day3,chronic,1,11.4,10.76666667
CCIC06,control,yes,Hargreaves,15,F,contra,day3,chronic,2,11.5,
CCIC06,control,yes,Hargreaves,15,F,contra,day3,chronic,3,9.4,
CCIC06,control,yes,Hargreaves,15,F,contra,day7,chronic,1,10,10.73333333
CCIC06,control,yes,Hargreaves,15,F,contra,day7,chronic,2,9.9,
CCIC06,control,yes,Hargreaves,15,F,contra,day7,chronic,3,12.3,
CCIC06,control,yes,Hargreaves,15,F,contra,day14,chronic,1,11.8,10.9
CCIC06,control,yes,Hargreaves,15,F,contra,day14,chronic,2,10.5,
CCIC06,control,yes,Hargreaves,15,F,contra,day14,chronic,3,10.4,
CCIC06,control,yes,Hargreaves,15,F,contra,day21,chronic,1,11.2,11.96666667
CCIC06,control,yes,Hargreaves,15,F,contra,day21,chronic,2,11.8,
CCIC06,control,yes,Hargreaves,15,F,contra,day21,chronic,3,12.9,
CCIC06,control,yes,Hargreaves,15,F,contra,day28,chronic,1,8.2,11.06666667
CCIC06,control,yes,Hargreaves,15,F,contra,day28,chronic,2,13,
CCIC06,control,yes,Hargreaves,15,F,contra,day28,chronic,3,12,
CCIC06,control,yes,Hargreaves,15,F,ipisi,pre,chronic,1,12.6,12.03333333
CCIC06,control,yes,Hargreaves,15,F,ipisi,pre,chronic,2,11.3,
CCIC06,control,yes,Hargreaves,15,F,ipisi,pre,chronic,3,12.2,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day3,chronic,1,12.7,10.16666667
CCIC06,control,yes,Hargreaves,15,F,ipisi,day3,chronic,2,9.2,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day3,chronic,3,8.6,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day7,chronic,1,15.4,10.3
CCIC06,control,yes,Hargreaves,15,F,ipisi,day7,chronic,2,8.1,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day7,chronic,3,7.4,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day14,chronic,1,8.4,10.26666667
CCIC06,control,yes,Hargreaves,15,F,ipisi,day14,chronic,2,11.6,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day14,chronic,3,10.8,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day21,chronic,1,10.1,12.5
CCIC06,control,yes,Hargreaves,15,F,ipisi,day21,chronic,2,13.6,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day21,chronic,3,13.8,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day28,chronic,1,7.9,10.16666667
CCIC06,control,yes,Hargreaves,15,F,ipisi,day28,chronic,2,11.7,
CCIC06,control,yes,Hargreaves,15,F,ipisi,day28,chronic,3,10.9,
